cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39,cat40,cat41,cat42,cat43,cat44,cat45,cat46,cat47,cat48,cat49,cat50,cat51,cat52,cat53,cat54,cat55,cat56,cat57,cat58,cat59,cat60,cat61,cat62,cat63,cat64,cat65,cat66,cat67,cat68,cat69,cat70,cat71,cat72,cat73,cat74,cat75,cat76,cat77,cat78,cat79,cat80,cat81,cat82,cat83,cat84,cat85,cat86,cat87,cat88,cat89,cat90,cat91,cat92,cat93,cat94,cat95,cat96,cat97,cat98,cat99,cat100,cat101,cat102,cat103,cat104,cat105,cat106,cat107,cat108,cat109,cat110,cat111,cat112,cat113,cat114,cat115,cat116,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14,lossSorted
1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,2,1,4,2,1,1,2,1,1,1,1,1,1,1,2,3,2,2,3,1,1,9,1,4,4,3,5,6,4,11,4,1,6,74,0.289618,0.422197,0.506105,0.354893,0.302678,0.187505,0.322751,0.29758,0.32128,0.2123,0.180456,0.178698,0.26115,0.463924,6820.19
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,3,3,2,1,1,1,7,4,1,3,5,2,11,1,1,11,1,3,15,0.488816,0.555782,0.57136,0.452887,0.281143,0.442105,0.622821,0.36636,0.52938,0.39068,0.661688,0.648446,0.30435,0.718354,6833.32
1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,3,3,6,1,1,1,7,4,7,3,5,2,4,2,11,11,1,3,15,0.51056,0.737068,0.80643,0.452887,0.439304,0.611915,0.806649,0.45289,0.52938,0.49444,0.802827,0.795809,0.342239,0.462892,6855.37
1,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,2,2,1,3,3,3,10,6,1,8,6,4,1,4,5,2,10,2,8,7,1,3,9,0.296829,0.422197,0.65431,0.284048,0.281143,0.379574,0.73067,0.54829,0.40252,0.28677,0.550529,0.538473,0.276878,0.360794,6883.41
1,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,4,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,3,3,1,6,1,6,3,1,4,7,4,3,10,2,19,2,1,10,5,0.325401,0.488789,0.592681,0.473202,0.758711,0.201125,0.260915,0.24564,0.30859,0.21983,0.199654,0.214808,0.351299,0.211442,6905.46
1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,4,2,1,1,2,1,1,2,3,1,1,2,1,1,1,2,2,1,3,3,3,2,8,1,1,3,2,3,4,4,2,11,2,6,37,1,3,75,0.461344,0.555782,0.944251,0.432728,0.943383,0.385129,0.460139,0.38318,0.39046,0.45017,0.453334,0.443374,0.342239,0.383437,6909.3
1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,2,1,1,1,2,1,1,2,2,2,2,1,3,3,2,9,1,1,7,2,1,3,4,2,4,2,1,8,1,3,50,0.634734,0.785784,0.336963,0.894723,0.882274,0.456654,0.47365,0.36083,0.46853,0.51666,0.4961,0.485119,0.363547,0.715761,6935.29
1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,1,3,1,1,2,1,1,1,1,4,1,1,2,3,1,5,3,4,6,6,1,1,9,1,8,2,6,2,4,4,10,4,1,9,18,0.154787,0.681761,0.711159,0.236924,0.882274,0.193489,0.238997,0.40028,0.2418,0.2123,0.185117,0.183224,0.40452,0.809969,6995.34
1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,3,1,1,2,2,1,1,1,1,1,1,3,3,1,2,3,4,11,6,1,1,3,1,2,5,6,3,11,4,19,9,1,9,11,0.299256,0.488789,0.440642,0.844287,0.372405,0.344288,0.293621,0.95332,0.32865,0.26894,0.25418,0.250169,0.453468,0.283278,7077.89
2,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,2,1,2,1,1,1,2,1,3,6,1,1,1,2,7,1,9,2,10,2,7,16,5,4,163,0.637419,0.620805,0.57136,0.514031,0.568839,0.866885,0.93782,0.61229,0.68237,0.66076,0.872013,0.862189,0.780172,0.236487,7094.03
1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,3,1,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,2,2,1,3,3,3,3,6,1,1,7,3,5,3,5,2,11,6,21,25,1,7,10,0.503312,0.785784,0.728827,0.229617,0.281143,0.463958,0.730767,0.37194,0.44352,0.45017,0.705501,0.714544,0.293178,0.283752,7145.82
1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,3,2,1,2,1,1,3,2,1,4,9,1,1,7,2,5,5,2,2,14,2,6,23,1,9,48,0.632041,0.785784,0.634224,0.493605,0.577339,0.676476,0.589016,0.54236,0.52519,0.68997,0.721444,0.708275,0.663739,0.390322,7147.46
2,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,3,2,1,1,1,4,4,1,1,3,6,1,1,12,2,10,4,1,2,11,2,9,20,4,4,63,0.945571,0.827585,0.336963,0.642745,0.388783,0.96693,0.775109,0.97055,0.97081,0.83814,0.947156,0.941594,0.873618,0.300835,7204.58
1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,2,1,4,1,1,3,1,1,1,2,1,8,2,1,1,4,2,1,8,2,2,10,2,10,9,1,4,24,0.612965,0.358319,0.26357,0.705434,0.281143,0.78973,0.703039,0.82252,0.58325,0.79863,0.757468,0.772574,0.859764,0.798154,7222.02
2,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,4,2,4,1,2,1,1,2,2,1,1,1,1,1,1,2,2,1,2,3,3,3,6,1,1,3,2,6,4,4,2,16,2,6,12,3,3,26,0.325401,0.737068,0.711159,0.195483,0.310061,0.236653,0.28329,0.34445,0.34365,0.35434,0.288058,0.289207,0.327393,0.383468,7249.46
1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,3,1,1,2,1,1,1,1,1,1,1,2,2,1,1,3,3,5,3,2,1,7,4,1,3,5,2,4,1,33,11,1,3,15,0.488816,0.358319,0.57136,0.452887,0.281143,0.443265,0.635029,0.36636,0.52938,0.39068,0.661688,0.648446,0.30435,0.205698,7331.74
1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,4,1,3,2,1,2,2,1,1,1,3,2,1,2,1,1,2,3,6,2,10,1,1,2,1,2,4,3,2,13,2,35,38,1,3,4,0.273204,0.620805,0.484196,0.18295,0.281143,0.287716,0.31514,0.24564,0.38249,0.3148,0.301022,0.305148,0.276878,0.766975,7333.56
1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,3,1,1,1,1,2,2,1,2,3,1,4,4,5,4,1,1,1,7,2,1,5,7,2,6,2,4,4,1,9,10,0.645422,0.299102,0.527991,0.327354,0.725503,0.671307,0.464924,0.33906,0.62542,0.66076,0.6075,0.594646,0.678452,0.40908,7486.32
1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,4,4,1,2,1,1,2,2,1,1,1,3,2,1,2,2,1,2,3,3,3,2,1,5,3,1,6,7,4,2,16,5,7,3,1,6,41,0.31405,0.620805,0.527991,0.208655,0.508483,0.240069,0.28359,0.25461,0.34365,0.35434,0.223038,0.236124,0.351299,0.2294,7534.25
1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,3,3,3,3,6,1,1,2,2,3,3,4,2,6,2,1,6,6,3,2,0.484469,0.620805,0.54977,0.452887,0.499798,0.332963,0.377235,0.58354,0.44352,0.39599,0.341813,0.352251,0.339244,0.738979,7540.07
2,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,3,1,1,2,1,1,2,2,2,1,3,1,2,4,2,1,4,4,1,1,4,2,7,5,2,2,11,2,1,9,7,4,32,0.861574,0.555782,0.336963,0.761209,0.281143,0.903736,0.74207,0.24564,0.81945,0.80914,0.843548,0.832658,0.864518,0.721597,7552.17
1,2,2,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,5,1,2,2,2,1,1,3,3,8,6,1,1,7,4,5,3,5,2,11,2,10,11,3,7,15,0.578059,0.488789,0.57136,0.452887,0.281143,0.545213,0.821362,0.40603,0.5914,0.5,0.658187,0.648446,0.330336,0.806799,7567.54
1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,4,1,1,1,1,2,2,2,2,4,1,5,3,7,4,2,1,1,3,4,2,4,8,2,14,1,8,23,5,11,41,0.124891,0.555782,0.792378,0.373816,0.281143,0.184832,0.44754,0.4293,0.1537,0.25183,0.317685,0.32157,0.135482,0.371209,7575.52
1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,4,2,1,1,1,1,3,2,1,2,4,1,3,3,8,10,10,1,1,5,8,1,3,8,2,13,2,6,24,1,11,19,0.293211,0.488789,0.90167,0.383428,0.356315,0.3735,0.996914,0.32843,0.16265,0.42284,0.902989,0.89463,0.181433,0.398618,7612.09
1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,3,3,3,1,6,1,1,2,2,3,3,4,2,6,10,1,6,1,3,2,0.484469,0.620805,0.54977,0.452887,0.499798,0.332963,0.377235,0.58354,0.44352,0.39599,0.341813,0.352251,0.339244,0.712159,7643.82
1,2,1,2,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2,2,2,1,1,2,3,6,4,6,2,2,9,1,6,7,3,2,26,2,10,3,1,7,25,0.192077,0.827585,0.832339,0.215482,0.281143,0.211523,0.3344,0.36636,0.34365,0.38541,0.239678,0.236124,0.26115,0.801049,7653.47
1,2,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,2,2,4,3,3,13,6,1,3,1,2,7,10,5,2,13,2,8,32,2,2,168,0.805726,0.488789,0.201309,0.327354,0.405415,0.680324,0.837213,0.2501,0.61751,0.7877,0.603774,0.590961,0.372852,0.365941,7757.63
1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,3,2,1,2,10,1,1,2,2,1,1,9,2,11,2,7,10,1,9,96,0.356663,0.620805,0.944251,0.267727,0.491114,0.564672,0.678809,0.32843,0.34365,0.55533,0.6075,0.594646,0.576071,0.251516,7768.68
1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,1,2,2,1,1,2,1,1,1,3,2,1,2,1,2,1,2,1,6,2,1,3,4,2,5,2,2,2,4,2,39,9,1,4,32,0.655966,0.620805,0.336963,0.761209,0.281143,0.8581,0.702627,0.82252,0.58325,0.80569,0.82184,0.832658,0.866072,0.648436,8102.89
1,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,4,1,2,2,1,1,1,2,1,1,3,2,1,2,1,4,4,1,1,4,6,1,5,12,2,10,7,1,2,1,2,10,1,1,5,126,0.936927,0.785784,0.201309,0.849584,0.594196,0.952163,0.705609,0.6984,0.95693,0.80914,0.895938,0.887214,0.877969,0.741275,8104.39
1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,2,3,3,1,1,1,2,3,1,6,4,4,2,10,1,1,4,9,3,5,0.312802,0.681761,0.711159,0.412789,0.422268,0.220686,0.268988,0.27797,0.38249,0.31003,0.24541,0.241676,0.298734,0.72852,8197.53
1,1,1,2,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,5,3,3,2,11,1,2,9,1,9,5,4,2,7,2,10,2,1,10,18,0.222528,0.681761,0.57136,0.373816,0.899152,0.16003,0.238818,0.76398,0.27393,0.20496,0.160614,0.159414,0.327393,0.806602,8235.55
1,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,3,1,2,1,1,1,1,1,1,1,2,2,1,3,3,3,6,6,1,3,2,1,3,3,4,2,10,2,7,4,1,3,4,0.54667,0.620805,0.634224,0.373816,0.302678,0.364464,0.39101,0.26847,0.46226,0.50556,0.366788,0.359249,0.345247,0.235837,8279.79
1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,2,3,1,1,2,1,1,1,2,2,1,3,3,3,6,9,1,1,7,3,3,3,4,2,10,2,30,4,1,3,10,0.54667,0.620805,0.692825,0.327354,0.87101,0.364464,0.39101,0.26847,0.46226,0.50556,0.705501,0.692256,0.345247,0.189757,8373.58
1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,2,2,1,2,3,3,4,2,1,1,3,1,6,7,4,2,10,11,9,2,5,6,5,0.330514,0.737068,0.61366,0.473202,0.908217,0.240069,0.283691,0.24564,0.30859,0.32446,0.223038,0.220003,0.333292,0.296941,8407.04
1,1,1,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,3,2,1,3,1,1,3,2,1,10,10,2,1,5,4,1,8,2,2,4,2,1,9,1,5,72,0.513457,0.488789,0.527991,0.753703,0.281143,0.698452,0.527762,0.87698,0.521,0.60932,0.774247,0.761665,0.824432,0.724804,8409.98
1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,2,1,1,1,2,1,1,1,2,2,1,1,3,3,10,4,1,1,7,4,1,3,4,2,14,1,21,36,1,6,10,0.657274,0.620805,0.65431,0.89851,0.704268,0.532648,0.496452,0.65122,0.5189,0.60401,0.689039,0.675759,0.453468,0.267453,8473.47
1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,3,1,1,2,3,1,1,1,1,1,1,2,2,1,3,3,3,2,3,1,2,2,2,5,4,5,2,11,1,7,25,1,3,39,0.351358,0.737068,0.777587,0.18295,0.281143,0.484775,0.729795,0.35533,0.40657,0.40666,0.468839,0.458493,0.30435,0.237625,8508.49
1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,1,3,1,1,2,3,1,1,3,1,1,1,2,2,1,2,3,3,2,5,1,1,3,1,6,4,4,2,4,4,6,4,1,3,5,0.312802,0.827585,0.711159,0.412789,0.302678,0.216269,0.336469,0.27797,0.35897,0.31003,0.24541,0.241676,0.298734,0.386578,8509.61
1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,4,4,2,1,2,1,1,1,1,3,2,1,2,2,1,2,3,3,8,2,1,1,3,1,6,4,4,2,10,2,10,2,1,6,5,0.347403,0.785784,0.61366,0.473202,0.939556,0.242437,0.289949,0.24564,0.30859,0.32935,0.223038,0.220003,0.333292,0.602619,8584.19
1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,5,1,1,2,4,1,3,3,8,8,7,1,1,2,1,5,3,5,2,10,2,10,7,6,7,39,0.305371,0.422197,0.634224,0.215482,0.281143,0.458113,0.789805,0.31796,0.40252,0.31961,0.3925,0.384201,0.233856,0.803011,8610.09
1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,3,1,1,1,1,1,1,2,1,3,2,3,9,2,8,1,1,9,6,2,7,4,2,14,5,9,2,1,10,64,0.284869,0.422197,0.61366,0.514031,0.281143,0.2777,0.381534,0.67263,0.38249,0.26029,0.169206,0.167768,0.345247,0.301155,8787.79
1,1,2,2,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,2,3,1,1,2,1,1,1,2,2,1,3,3,3,1,5,1,1,7,3,5,3,5,2,11,2,10,25,1,7,10,0.503312,0.785784,0.728827,0.229617,0.281143,0.463958,0.730767,0.37194,0.44352,0.45017,0.705501,0.714544,0.293178,0.823332,8798.22
